 2591.63     1.07101      Lin-Lin
 2591.8      1.11758      Lin-Lin
 2592        1.17868      Lin-Lin
 2592.19     1.24685      Lin-Lin
 2592.39     1.32352      Lin-Lin
 2592.54     1.38768      Lin-Lin
 2592.68     1.45862      Lin-Lin
 2592.83     1.53754      Lin-Lin
 2592.98     1.62592      Lin-Lin
 2593.13     1.7256       Lin-Lin
 2593.28     1.83881      Lin-Lin
 2593.4      1.94552      Lin-Lin
 2593.52     2.0655       Lin-Lin
 2593.64     2.20106      Lin-Lin
 2593.74     2.31455      Lin-Lin
 2593.83     2.43961      Lin-Lin
 2593.92     2.57769      Lin-Lin
 2594.01     2.73038      Lin-Lin
 2594.11     2.89953      Lin-Lin
 2594.2      3.08704      Lin-Lin
 2594.26     3.22331      Lin-Lin
 2594.35     3.44636      Lin-Lin
 2594.44     3.69389      Lin-Lin
 2594.54     3.96856      Lin-Lin
 2594.63     4.27309      Lin-Lin
 2594.72     4.61043      Lin-Lin
 2594.81     4.98351      Lin-Lin
 2594.91     5.39543      Lin-Lin
 2595        5.8492       Lin-Lin
 2595.09     6.34798      Lin-Lin
 2595.18     6.8945       Lin-Lin
 2595.27     7.49156      Lin-Lin
 2595.37     8.14153      Lin-Lin
 2595.46     8.84656      Lin-Lin
 2595.54     9.51376      Lin-Lin
 2595.64     10.4048      Lin-Lin
 2595.74     11.3652      Lin-Lin
 2595.84     12.3941      Lin-Lin
 2595.96     13.6418      Lin-Lin
 2596.09     15.1327      Lin-Lin
 2596.25     17.1535      Lin-Lin
 2596.44     19.7522      Lin-Lin
 2596.89     25.776       Lin-Lin
 2597.08     28.2828      Lin-Lin
 2597.23     29.988       Lin-Lin
 2597.38     31.4864      Lin-Lin
 2597.53     32.7311      Lin-Lin
 2597.63     33.3998      Lin-Lin
 2597.72     33.9279      Lin-Lin
 2597.83     34.337       Lin-Lin
 2597.96     34.581       Lin-Lin
 2598        34.6004      Lin-Lin
 2598.13     34.4966      Lin-Lin
 2598.24     34.181       Lin-Lin
 2598.36     33.6621      Lin-Lin
 2598.45     33.0702      Lin-Lin
 2598.57     32.178       Lin-Lin
 2598.69     31.115       Lin-Lin
 2598.81     29.9039      Lin-Lin
 2598.94     28.4541      Lin-Lin
 2599.14     25.8936      Lin-Lin
 2599.62     19.6757      Lin-Lin
 2599.8      17.4205      Lin-Lin
 2599.92     16.0015      Lin-Lin
 2600.02     14.8572      Lin-Lin
 2600.15     13.5303      Lin-Lin
 2600.28     12.3113      Lin-Lin
 2600.36     11.5608      Lin-Lin
 2600.45     10.8603      Lin-Lin
 2600.53     10.2097      Lin-Lin
 2600.62     9.60842      Lin-Lin
 2600.72     8.91345      Lin-Lin
 2600.82     8.34601      Lin-Lin
 2600.92     7.83759      Lin-Lin
 2601.02     7.38487      Lin-Lin
 2601.12     6.98464      Lin-Lin
 2601.21     6.63331      Lin-Lin
 2601.31     6.32739      Lin-Lin
 2601.41     6.06336      Lin-Lin
 2601.51     5.83791      Lin-Lin
 2601.61     5.64777      Lin-Lin
 2601.7      5.48997      Lin-Lin
 2601.8      5.36051      Lin-Lin
 2601.9      5.26379      Lin-Lin
 2602.02     5.1717       Lin-Lin
 2602.14     5.11321      Lin-Lin
 2602.26     5.08511      Lin-Lin
 2602.32     5.0816       Lin-Lin
 2602.44     5.09426      Lin-Lin
 2602.56     5.13162      Lin-Lin
 2602.68     5.19228      Lin-Lin
 2602.8      5.27524      Lin-Lin
 2602.92     5.37996      Lin-Lin
 2603.1      5.57754      Lin-Lin
 2603.28     5.82471      Lin-Lin
 2603.4      6.0184       Lin-Lin
 2603.53     6.23661      Lin-Lin
 2603.65     6.48105      Lin-Lin
 2603.77     6.75373      Lin-Lin
 2603.92     7.14996      Lin-Lin
 2604.04     7.48429      Lin-Lin
 2604.15     7.85393      Lin-Lin
 2604.27     8.26257      Lin-Lin
 2604.39     8.71427      Lin-Lin
 2604.5      9.21385      Lin-Lin
 2604.62     9.76638      Lin-Lin
 2604.74     10.3778      Lin-Lin
 2604.85     11.0544      Lin-Lin
 2604.97     11.8034      Lin-Lin
 2605.06     12.4349      Lin-Lin
 2605.16     13.214       Lin-Lin
 2605.26     14.0648      Lin-Lin
 2605.36     14.9933      Lin-Lin
 2605.47     16.0058      Lin-Lin
 2605.57     17.1085      Lin-Lin
 2605.67     18.3077      Lin-Lin
 2605.77     19.6097      Lin-Lin
 2605.86     20.9161      Lin-Lin
 2606        22.8881      Lin-Lin
 2606.13     25.0593      Lin-Lin
 2606.26     27.4379      Lin-Lin
 2606.39     30.0292      Lin-Lin
 2606.52     32.8345      Lin-Lin
 2606.65     35.9671      Lin-Lin
 2606.79     39.3167      Lin-Lin
 2606.93     42.8671      Lin-Lin
 2607.12     48.2364      Lin-Lin
 2607.41     56.731       Lin-Lin
 2607.76     66.9891      Lin-Lin
 2607.93     71.8321      Lin-Lin
 2608.11     76.2857      Lin-Lin
 2608.28     80.2006      Lin-Lin
 2608.4      82.4415      Lin-Lin
 2608.52     84.4572      Lin-Lin
 2608.66     86.1326      Lin-Lin
 2608.79     87.291       Lin-Lin
 2608.92     87.9061      Lin-Lin
 2609        88.0079      Lin-Lin
 2609.14     87.6918      Lin-Lin
 2609.28     86.7691      Lin-Lin
 2609.43     85.0716      Lin-Lin
 2609.55     83.2502      Lin-Lin
 2609.67     81.0456      Lin-Lin
 2609.85     77.109       Lin-Lin
 2610.03     72.7464      Lin-Lin
 2610.2      67.963       Lin-Lin
 2610.55     57.7309      Lin-Lin
 2610.85     48.8974      Lin-Lin
 2611.05     43.2084      Lin-Lin
 2611.19     39.6232      Lin-Lin
 2611.33     36.2354      Lin-Lin
 2611.44     33.5017      Lin-Lin
 2611.56     30.9331      Lin-Lin
 2611.67     28.5328      Lin-Lin
 2611.79     26.3012      Lin-Lin
 2611.91     24.2356      Lin-Lin
 2611.99     22.7929      Lin-Lin
 2612.09     21.2933      Lin-Lin
 2612.19     19.8988      Lin-Lin
